,Date,Score,reviews
38,2018年11月15日,1,藝人期待值市場幾乎所有都符合 但票房只有一般 反而我隨便拍的都大賣 還有得金什抹的獎 是不是大賣是靠運氣的 剛剛有去看官網有看到什抹有關顏值的 阿我們這麼努力拍 你卻拿顏值來塘塞我們？？
39,2018年12月25日,3,三星以下的藝人合同碎片沒有用途，又不能刪除，看了礙眼。另外，股票的價值跟拍片所得比例差距太大，等於是裝飾。
40,2018年12月7日,1,上5區後 我不知道到底是有調整數據還是？ 角色.劇本.屬性.星級4 都符合 口碑永遠都15～40 永遠都在一般跟良好 我前4區 一般+良好還不到30 上5一禮拜只有1大賣 其他都刷一般+良好 這搞毛哦
41,2018年12月10日,5,遊戲介面清楚明瞭，畫風可愛清晰，更棒的是不會有擾人的廣告置入，是一款很容易上手且令人入迷的遊戲。
42,2018年10月30日,5,喔天~這波的更新也太牛逼了吧~看了一下我最喜歡的就是可以一鍵收禮功能！終於不用再一個一個慢慢點了，還沒這功能之前還真是累死我了...嗯這次更新改的我很滿意
43,2018年11月22日,1,8WQK1Q1BPW1W 邀請碼要在註冊後8小時輸入 一開始不知道 為什麼一定要有期限呀
44,2018年11月6日,5,新手輸入邀請碼V1YHVCSCAQ6V 簽約成功立馬拿獎勵~長期玩還能拿五星演員碎片！
45,2018年11月25日,4,五星角色太難得到，一天拍一部特賣片後，愛心難收集到萬眾矚目，事務限制可放寬，其餘不錯
46,2018年12月27日,1,為什麼FB登入一直進不去
47,2018年12月5日,3,為什麼今天一直跳出什麼直播的廣告，是你們的問題還是我手機的問題，詢問一下?他跳到我一直跳出遊戲
48,2018年12月8日,1,別的遊戲是課金讓你玩得爽，這遊戲是你不課金就讓你玩的不爽，要入坑的人考慮
49,2018年11月18日,5,SUSF2CX88Y4V，是我的邀請碼。活躍常上，新手8小時內簽約，就持續玩著有東西送了~
50,2018年11月23日,5,8019NQKW49BW 加入遊戲8小時內輸入 邀請碼 讓我們一起成長一起拿禮物
51,2018年12月13日,4,我的五星藝人購買都沒有下來 讚數有扣掉 該如何處置
52,2018年11月8日,5,很不錯玩~ 新人8小時內設定內加邀請碼長期簽約拿禮物呦~~邀請碼9Y88YQ1VF63V~一起加油ฅ'ω'ฅ
53,2018年10月31日,1,Sdk初始化 異常 又入唔到遊戲啦
54,2018年12月6日,5,為何常常幸運輪盤抽到金幣都不會給，好多次了，尤其是6百多萬的，已經好多次了，能不能改進跟補償啊！
55,2018年11月4日,5,邀請碼HHSM623MKN5V 新手八小時內加有5星合同
56,2018年11月10日,1,包含超多玩家無辦法控制的因素令票房下降，標籤每個角色都至少中三個，數值合格以上還一直鬧緋聞，這關玩家什麼事，名字都用一樣的還是會出現名字不貼切，WTF? 後悔課第二個月的至尊月卡 ，完了不會再課也不會再玩
57,2018年11月26日,1,有病吧，1440鑽石買一個包結果出一個碎片，要三百個才能合成一個角色，怎玩
58,2018年12月2日,1,儲值終身秘書……銀行已傳刷卡成功但功能並未開啟……課服中心回報問題顯示網路異常
59,2018年10月31日,1,才玩一下子，退出後要開啟而已，就顯示SDK初始化異常，根本不給上線，去！卸載了
60,2018年10月31日,2,玩左1輪。岩岩想再玩。畫面只顯示sdk有問題。更新後又係咁。再鏟game再安裝又係咁。想點先
61,2018年12月7日,3,用了1萬個like換5星藝人 但唔見左？ 係咪有bugs!
62,2018年12月17日,5,一堆自己6.7萬以為很多就高潮，不是我要說，幾百萬在跳的都沒說什麼了
63,2018年10月31日,4,今日開始出現SDK初始化異常，不能開遊戲
64,2018年12月18日,4,建議在主畫面增加現有美金的顯示 在生產的畫面增加倉庫剩餘容量的顯示 這樣就完美了
65,2018年11月12日,4,整體不錯玩，分析報告也寫的有模有樣。缺點是不能選伺服器，逼玩家一定要去新服....
66,2018年12月2日,5,剛開始看到很多廣告覺得很反感 但自己來玩之後還蠻好玩的
67,2018年12月22日,5,F2Q7XK62F29Y加入一起拍電影 ，若已使用，可加賴anemofox詢問新邀請碼。
68,2018年12月27日,1,綁定Fb帳號 玩了一個多月 突然無法登入 強制棄坑
69,2018年11月19日,3,登入遊戲畫面需改進一下 都讀取好慢 都要等很久
70,2018年12月19日,5,新手單人專用邀請碼，八小時內可使用 2V1UPTWQV3WX （不定時更新）
71,2018年11月1日,5,新手有心想玩的只要輸入邀請碼A75U9FSQUSMU就可以得到好禮喔
72,2018年10月31日,1,為什麼出現SDK初始化異常不能玩啦
73,2018年11月5日,3,邀請碼6SBMK1X18B6V剛加入未滿8小時的新玩家快輸入我的邀請碼一起拿好康喔 花了1000鑽買了點讚特惠禮包，卻沒有給我禮包裡最重要的5000點讚數，處理一下行嗎 看到鬼喔...剛剛登入本來有的點讚數既然自己減少了100多，我後悔儲值了...
74,2018年10月31日,3,SDK 初始化異常 是什麼？ 今日登入唔到
75,2018年10月31日,2,更新後卻一直說SDK初始化異常無法玩
76,2018年11月9日,4,課金電影容易大賣 不課金 電影數值點樣高 都無用
77,2018年11月8日,1,五檔後沒花錢就別玩了，會比烏龜還慢還慢的速度成長。
78,2018年11月22日,4,好玩是好玩 但我剛花1.5的讚 買了況天照，讚沒了， 藝人卻沒出現在我的選單裡，悶啊
79,2018年11月24日,5,邀請碼：09NTX7158WHW，新玩家進入遊戲8小時能於設定-邀請碼處使用
80,2018年11月25日,5,輸入邀請碼：4MQXANCH0WTV 新手創立8小時內輸入後能拿獎勵唷！
81,2018年12月25日,5,加好友填邀請碼 好友ID:2032481 領䄂每天上線 每天發禮物(有幾大概率拿到星探卡 有一定概率拿到五星菲靈兒合約) 歡迎私訊我上線簽約(要兩者同時上線蓋手印才算成功喔) 有任何問題或者不懂都可以隨時聯繫我☺️
82,2018年11月27日,5,新人加入8小時 輸入此邀請碼C68FQU8K7UKW每天送好禮呦
83,2018年12月1日,1,呃…它一直出現帳號超過6字符是什麼意思害我不能註冊
84,2018年12月18日,4,希望超級大賣簡單點，設個85萬(街區五檔)就好，不然街區三檔以後太難生檔，92等了才五檔，但公司很佛，送五星老玩家有收到，後期讚數好拿，我以經存到五萬了，給新手建議，多存金幣，別亂升，等登陸的踢九百
85,2018年12月1日,5,為什麼進酒吧轉到的錢都沒有給，已經兩次了！可以幫我解答一下嗎？
86,2018年11月7日,5,客服人員服務很好，很快就幫我把帳號密碼找出來了
87,2018年11月25日,3,不喜歡，胡搞也能大賣影片，但所有物資全部要課金，連參加活動也要課......搞得沒興致玩下去
88,2018年11月19日,5,很好玩 但希望可以增加看一次廣告可以自動批閱或宣傳一次
89,2018年10月31日,1,低分顯眼 顯示SDK異常無法進入遊戲
90,2018年11月15日,5,伊翔雪玩家加我邀請碼，能上線簽約？加我id 1157200謝謝
91,2018年11月13日,3,5SYTHTW9M3YU 新玩家在六個小時內輸入，有獎勵可以領唷
92,2018年12月28日,5,邀請碼喔~F5W9C986WAXW 八小時以內新玩家輸入邀請碼 ，跟我一起獲得我五星藝人跟寶物 ψ(｀∇´)ψψ(｀∇´)ψ
93,2018年10月31日,1,重要時段經常有問題無法登入遊戲，導致活動完結前無法領獎
94,2018年12月13日,2,不管是儲值問題，還是無法登入問題，答案都一樣，1、換網路 2、重新下載遊戲，然後會記錄，就沒有然後了
95,2018年11月27日,2,官方可以開放顯示玩家所在伺服器嗎 所在的檔次可以把不同伺服玩家放在一起 出發點不同！公平何在 開放給玩家參考 否則很快這遊戲就會衰弱了
96,2018年10月30日,4,更新了後不能登入，明明電話內存空間還有很多，卻一直說我的內存不足？
97,2018年11月4日,4,11月4號加入邀請碼4F2782XUX64V 新手快加呦
98,2018年11月24日,5,好玩耶！ 輸入邀請碼1X6M6YPK7AFW有禮物哦！讓我們一起成為合作夥伴吧！
99,2018年12月15日,1,因為我按下一步他就顯示公司名已存在
100,2018年12月27日,4,點選FB登入，結果空白畫面，重新下載也不行，更新也不行，已私訊粉專，請儘速改善！
101,2018年12月27日,3,不好意思 為什麼我的王牌製作人用臉書無法登入
102,2018年12月1日,4,控制面板操作有點卡，遊戲到後期沒有明星角很難突破
103,2018年12月27日,1,為什麼12/28 FB無法登入我之前都可以玩現在怎不能了？
104,2018年12月27日,4,我是滿喜歡玩的，但是今天不知道為什麼，打開遊戲一直失敗，重開、或是重新下載也一樣...。
105,2018年11月4日,5,新玩家八小時內在設定輸入邀請碼NFB7F3XP133V，每天領獎勵哦
106,2018年11月5日,3,給新手的邀請碼M4FV90HUYB8V 進遊戲八小時內拿喔~
107,2018年12月8日,5,歡迎新加入八小時內的新手輸入以下邀請碼：T5MPN86V8WXW
108,2018年10月31日,3,今天突然出現sdk初始化異常
109,2018年10月31日,1,要登入就顯示SDK初始化異常。 花錢儲值，玩不到兩天就一直登入有問題 建議要下載的玩家，先玩一個禮拜看看登入是否正常，在看要不要儲值，不要把錢浪費了
110,2018年10月31日,3,進入遊戲前出現SDK初始化異常，無法登入
111,2018年11月9日,3,畫面一堆閃亮的效果，閃得眼睛快瞎了，有必要搞得這麼閃嗎
112,2018年11月24日,4,CBM427VT1XFW 邀請碼一起領卡片 加ID 1169022 上線簽約
113,2018年12月9日,5,歡迎新手一起來玩 輸入邀請碼P158BYXF4WFX每天送禮物
114,2018年12月11日,1,12/14才到期的天天儲值，/12/11不見了，該給的獎勵都沒有了，我儲值的能還我了嗎？
115,2018年12月19日,4,還會玩一陣子，有想玩的再拿去輸入吧 邀請碼：P6M3V4V63U3Y
116,2018年10月31日,4,SDK異常是甚麼鬼，今天我拿了人生第一個提明a
117,2018年10月31日,3,"什麼來的,SDK初始化異常😒 進不了遊戲"
118,2018年11月1日,1,為何我花了800鑽石禮包只有拿到道具，我的5000千讚ㄋ？😂
119,2018年11月12日,1,$19.9禮包就是不給買，也反應不了，客服發東西都是網絡錯誤
120,2018年11月4日,5,請問魔豆餘額怎麼用掉 APK版本不會用
121,2018年11月11日,5,勤力一點就可以玩了 不會說沒充值沒法玩下去
122,2018年11月16日,5,好玩是好玩 但一直不給我大賣很乾
123,2018年12月13日,3,月卡 贈送的藝人，該換新的了 包2次 都同樣，很難下手第三次
124,2018年12月24日,5,新人請到設定，輸入邀請碼9ANPVC673FY，賺取合同。本人每天上綫，已達40級。
125,2018年12月27日,5,嘿蒼狼我輸入你的邀請碼了但是你一直沒上線
126,2018年11月9日,5,請問粉絲怎麼探班，我已經試過好幾次都失敗了
127,2018年12月19日,5,CAQV5CBMHB4Y 新手8小時內輸入 邀請碼 一起升級吧😁
128,2018年10月30日,5,幾不錯，請加好友一起努力XWNNBVAXPUVU
129,2018年12月14日,1,根本無法用模擬器來運行遊戲! 很不方便
130,2018年11月16日,5,合作夥伴的好感度怎麼一直都是10不會上升
131,2018年11月10日,5,可以跟藝人交談培養感情就更好囉
132,2018年11月12日,5,U3S2WU4P81PV 新加入輸入這串邀請碼 送鑽石
133,2018年11月28日,5,每天上線 設定裡輸入邀請碼 BMPXQ7BUQXSW
134,2018年12月7日,5,邀請碼 剛加入8小時內才能輸入KY9BWHVVCU9X
135,2018年12月12日,5,這遊戲有點像KAIROSOFT 的 很好玩5VP68VBM5FPX 邀請碼
136,2018年12月20日,3,打錯帳號！MFGOFOWLDPOSY才是，快給回我5星藝人
