,Date,Score,reviews
54,2017年9月29日,1,今天伺服器超頓不穩連線又慢，放個活動上去就變這樣，還讓不讓人玩遊戲阿！
55,2017年9月20日,5,超好玩可是後面很難收集鑽石個錢幣我比較希望可以每個月送五千鑽石禮包跟五千萬金幣禮包
56,2017年10月12日,3,希望菁英掃蕩次數可以多一點 掉落加成也可以每天有 不然每次都要花一堆鑽石 去掃蕩碎片 掉的機率又不高
57,2017年9月29日,1,網路訊號優良，可是登入遊戲登老半天，進入遊戲後，所有功能也都要跑很久才會顯示，若之後有改善，將會恢復5星評論
58,2017年11月28日,1,根本是騙錢遊戲，花了幾千塊抽來箱子，抽來抽取都是那些同樣的東西，你們公司有沒有良心想給玩家玩啊？？    顧客花錢 卻根本 玩不到想要玩的體驗，  要玩這款遊戲的玩家 請三思 就算花了錢也抽不到槍，根本是一個吭
59,2017年10月24日,1,是不是要惡性倒閉 客服沒反應 一堆信箱假的 FB留言有負面都直接封鎖
60,2017年11月14日,2,這個禮拜對抗賽傻眼~黃金三已經開始全部紅槍，鑽石一全部金槍，是有這麼多人花一萬塊去買槍？還是我天天上線錯過活動？變成全台幣的遊戲就真的玩不了了…
61,2017年9月19日,5,用非智慧型手機玩時就著迷了！但不知道那不對勁，總覺的用智慧型手機玩時，沒以前過癮！可遊戲還是非常棒的！
62,2017年9月23日,5,真的很不錯玩，只是滿多，BOSS時間，我的時間都對不上很可惜就是了 金幣也很多地方可以賺，目前為止是滿好玩的
63,2017年9月30日,1,戰略補給箱抽第十次不是會送槍，結果是什麼垃圾碎片十個跟本在騙人
64,2017年10月7日,1,爛死了，一直lag  10/07第10伺服器外星任務，一直卡在93% 然後96%時就聽到進入的聲音，但沒畫面， 然後就死了， 爛透了
65,2017年9月18日,5,遊戲懷舊，玩法創新，唯一殘念的是抽寶箱機率太低了，10抽了3次全部都是槍的碎片，完全沒有整槍出現，機率太低了！
66,2017年11月27日,1,我是S3北美作戰司令部團長，你們真的打算要收了嗎？想要細水長流，我服的外掛請先解決，有多少人截圖，蒐集數據，影片，你們還是避重就輕，挑問題回答，就算無解也告知，唉…
67,2017年11月7日,4,"拍賣系統有bug 很多時侯別人玩家最後一秒才拍下 結果第三輪無法買下!建議所有買賣最後一分鐘停止 ,二輪買家可直接在三輪出價"
68,2017年11月3日,1,腦波是怎樣 只能硬扛 最後還是要砸錢買能力 已經不是街機遊戲了
69,2017年11月21日,3,開加速或外掛你們有在抓嗎 打跨服戰一直遇到開外掛的根本是被打假的這樣著莫打
70,2017年9月25日,1,最近都沒更新 通緝令什麼的都沒辦法打 要怎麼升裝備怎麼玩
71,2017年9月20日,5,遊戲很原汁原味 官方看的出來有用心顧到每個玩具 很不錯 繼續支持
72,2017年10月25日,5,很懷舊的經典槍戰手遊，可以收集各式各樣的槍隻，很好打發時間，活動也很多，各種類型的模式，我是屬於慢慢收集碎片當解鎖槍隻時真的很爽
73,2017年9月18日,1,玩過snk掌機的台灣人沒幾個，這根本侮辱越南大戰
74,2017年9月22日,3,遊戲方面是很棒 但流暢度可能不太夠 常常會卡卡的 最近則是常閃退
75,2017年10月2日,5,"我是覺得很喜歡沒錯啦,只是拜託非歐·傑米和其他女性角色不要太色情好嗎"
76,2017年9月17日,5,這是一款經典的槍戰遊戲 畫面做的不錯碎片獎勵那些的都送的滿多的 很好玩
77,2017年9月21日,5,請問我更換手機後登入遊戲用臉書模式但是之前的紀錄都不見了，卻給創新角色
78,2017年10月27日,1,客服神爛，告知bug也不解決，只會跟你打哈哈，受害玩家太多時就發個禮包安撫一下帶過，所以我說那個該處理的bug呢？
79,2017年10月28日,3,我抽寶箱 她說抽10次會有完整稀有槍械 為什麼變成碎片
80,2017年9月18日,5,從小就接觸了越南大戰，也期待了會出現在手機上，而現在你們做到了!謝謝你們
81,2017年11月16日,1,對抗賽一點都不公平 有什麼可能 對戰十多次都是同一個人  戰略寶箱多數是垃圾
82,2017年11月19日,5,遊戲不錯 可是我剛剛 遇到bug?明明顯示寶箱0鑽石 結果還是扣我的鑽石！！然後很多東西都不能領取 可以 處理下麼！！謝謝
83,2017年9月15日,5,以前就常常玩這遊戲，讓人又回憶起以前的記憶，現在隨手可玩，方便又有趣，讚
84,2017年9月17日,1,儲值出問題半天過去了沒有任何回應   真的有客服嗎
85,2017年11月8日,5,爛到爆……遊戲的名次就算拿到第一名，也拿不到該有的槍械碎片，因為錢沒花個破萬，積分不夠就沒有，設名次根本無意義，直接說花多少錢比較快
86,2017年12月4日,1,一進主畫面後就閃退 試了好幾次還是沒辦法玩 請盡快處理
87,2017年9月22日,3,為什麼火槍不能打競技場 我只要自動戰鬥都不會換副武器  而且火槍也不能自動射擊
88,2017年10月6日,4,3對3對戰是否可更改為開房模式?不然自動分配隊友和對手戰力有很高的不平衡
89,2017年10月23日,4,遊戲不錯玩但體力恢復的太慢 經驗可以更改一下嗎可以一次10張或20張一張一張太慢了
90,2017年9月27日,4,遊戲是不錯玩 但是有時候會卡住 另外 請問為什麼儲值系統一直出現錯誤 無法儲值
91,2017年9月25日,1,我第一次在遊戲評論留言，這遊戲非常讓我不滿，感受度極差，官網說有問題可以在FB反應，得到的回應確一直拐彎抹角不願意處理，到最後已讀不回消費者，我尊重遊戲開發商賺錢，但當有爭議時應該要給合理回應，而不是讓消費者感覺受騙，花了2.3千元的儲值，這種客戶就不該受到尊重嗎？不實廣告，態度極差，提供給各位參考
92,2017年10月5日,5,這是我國小的童年遊戲，我真的很喜歡這款遊戲~也很感謝小編都很耐心的給我回覆！營運商請繼續加油，持續改善~~~
93,2017年10月10日,4,這個遊戲是好玩 可是為什麼有分  安卓只到17伺服器 IPHONE卻有18以上的伺服器
94,2017年10月18日,3,不知道為什麼，每次能玩的次數都顯示0，每日vip禮包也都是不能領，已經這樣半個月了，次數都是0我還玩個毛啊我!!!!
95,2017年10月27日,1,多人對抗裡面我殺了1個 隊友都沒殺到任何一個 為什麼是我扣分啊  爛遊戲欸==
96,2017年9月17日,3,寶箱問題  他顯示免費  然後我就一直點 然後我鑽石就用光了
97,2017年10月3日,4,遊戲活動不錯 金幣和鑽石給的很大方但是工廠切磋次數和沙盤行軍已經三天沒辦法重置 工廠切磋畫面也會卡頓 如果能解決就更好了
98,2017年9月15日,1,on9 game課完金唔出鑽石
99,2017年9月15日,5,經典橫向射擊遊戲:))從國中就開始玩
100,2017年11月19日,4,積分寶箱排名第4，本以為有100的碎片，但郵件說什麼不夠最低要求只送30! 公平嗎!?有說明嗎!?
101,2017年10月10日,5,很好玩的遊戲！  福利也還不錯，不用課金也能享受這遊戲的樂趣！裝備，武器等等都很好拿！
102,2017年12月8日,1,請問客服郵件是假的嗎?一發再發也不見回覆
103,2017年9月23日,3,好玩！！ 可是常常登錄要試很多次還登不進去
104,2017年9月23日,1,為何有扣款也沒收到寶石，郵寄也沒有人回應到底是怎樣
105,2017年10月7日,4,建議可以增設跟朋友打劇情會更有趣  更接近遊戲片的時候
106,2017年11月3日,1,越改越卡 問題一堆不解決 卡人物斷線 回報只會丟罐頭訊息
107,2017年10月31日,3,我課了960元系統沒增加鑽石就算了，連個vip4都沒? 請問我要找誰拿?
108,2017年9月16日,5,想起小時候的玩越南大戰的感覺～～一樣好玩又刺激～這個好處是不會一下就死了～
109,2017年9月20日,2,按鈕有時有問題，叫佢向左打，佢向右打，閃电又吾識加
110,2017年9月20日,4,有時候使用經驗書的時候人物經驗值沒有增加反而停留，還是一樣沒有變化
111,2017年9月24日,3,原本能儲值的，現在不知道為什麼都不能儲值，請問有辦法改善這個狀況嗎？
112,2017年10月2日,5,今次既遊戲寫得得好喔…鑽石不課金亦不難取得，可以平衡返有課同無課既玩家，值得一讚.......
113,2017年9月26日,5,很好玩的遊戲 ，很適合打發時間 但我覺得有點可惜的是  體力。副本的限制   副本太少。體力除了鑽 取得機會很少  很可惜 可以再加油
114,2017年9月19日,5,童年的回憶 很感動 希望能更容易得到裝備😁
115,2017年11月12日,4,遊戲完全進不去不能玩已兩天了請技術人員趕快處理一下好嗎？
116,2017年9月21日,1,8-5的王在下面射不到，跳下去就直接死，這樣的話根本破不了！！！
117,2017年11月1日,2,綁定帳號換了手機 卻叫不回紀錄 哪招 白打了
118,2017年9月27日,3,我之前剛開始玩還好 現在玩一玩動不動就閃退了
119,2017年9月20日,4,為什麼顯示42等有寵物系統卻沒有
120,2017年9月20日,1,儲值一些錢也抽不到好槍 一堆新手都抽很好
121,2017年9月16日,1,這遊戲缺少了以前最經典的元素之一：合作 家用主機上的越戰影子，這邊大部分已經看不到了。取而代之的是各種商業化行為 … 各種儲值，一款經典遊戲被改設計成跟一般手遊沒兩樣的介面 …Act改成ARPG... 說真的，我寧願SNK你出售價版 也不要出免費版再掛個商城；然後把自己招牌都砸了！ 家機版的越戰1、2越戰X我個人都有收入，很耐玩。這個版本 …玩了五分鐘，覺得心很涼。已刪除遊戲
122,2017年10月10日,5,這個遊戲好玩，打發時間，福利也不錯，爬分系統讓人沒壓力，推薦這遊戲給大家玩
