,Date,Score,reviews
93,2017年3月11日,4,剛剛發現一個調快老婆打工的方法 就是一直點螢幕時打工時間會變少😂 如果不想花金羽毛又很無聊的話可以試試這方法
94,2017年3月7日,1,超爛，今天強制更新後我在倒數第二貧只要按賭博就閃退
95,2017年3月24日,3,希望可以更多元化 工作和賭博可以更新穎 賣場的東西再多一點 在家裡的時候 可以多發生點事
96,2017年3月16日,1,每賽他娘一場馬就看一次嗑藥智障在跳舞的廣告，真傷眼，差評砍垃圾遊戲，謝謝。
97,2017年3月24日,5,很好玩可是我明明在第七集為什麼會變成第一集好真是夠了，這遊戲錯誤的地方是那媽媽一直跟我們講話可是我們為什麼不能回他這樣那媽嗎一直以來跟我們講話幹嘛！你們這也太不懂事了吧！我沒說不好玩可是這樣就真的很不好玩了希望可以改進下我會很喜歡的謝謝你給我們玩這遊戲說真的很好玩(≧∇≦)(≧∇≦)(≧∇≦)(≧∇≦)                   (≧∇≦)      謝謝你們能學習
98,2017年8月24日,3,真的很無聊每次都要等還款日也沒有好的結局 7天又太少 永遠都是一直借錢一直還款
99,2017年3月24日,5,一個小bug：如果你買0張刮刮彩，老闆會叫你快點刮開看看，此時bug來了，你會額外得到1張免費的刮刮彩(不過沒什麼用就是了*^ω^*)
100,2017年3月10日,5,很棒，可惜我附完第一筆錢反抽到12萬欸，看來要慢慢還了
101,2017年3月17日,1,每次玩拉霸機就會當掉跳出來，每次都浪費我那20000多塊，又浪費我的天數，是怎樣啊！
102,2017年9月4日,1,有點難基本上要靠拉霸機才能順利還債，而且結局都是悲劇吧...無限欠債還債的人生是什麼東西...玩了兩個結局就不是很想玩了
103,2017年3月12日,5,很好玩但太簡單了賽馬跟本送錢其實我覺得最難的是變成貧民
104,2017年3月16日,5,哦此次親戚吃哦欸安傲物腎功能一次氣象局組十七塊可是要唷四十七
105,2017年6月24日,3,數字沒辦法打 鍵盤跳不出來 一開始能玩後面就不讓我玩了
106,2017年3月13日,5,"霸機fever酬賓錯誤,看完廣告片介面fever效果出現,但仍然會扣錢"
107,2017年3月17日,4,蠻好玩的，可是到最後玩會覺得有點無聊，而且賽馬的那個箭頭也很難玩
