,Date,Score,reviews
85,2018年7月4日,3,有些手遊用wi-Fi跟本無法下載包括這個遊戲，所以請以後體諒要玩手遊玩家盡量不要什WIFI下載功能謝謝大大
86,2018年7月17日,5,"遊戲不錯 人氣挺旺 控制喔簡單 現在每天都要玩個幾小時 真是非常非常的好玩啊，這年頭這麼良心的遊戲真少見 畫面挺乾淨 
強力推薦大家一起來玩玩不來玩是你的損失哦"
87,2018年7月17日,5,很喜歡吧。朋友介紹的第壹次用真心喜歡這麽好的東西要大家壹起分享嘛，排兵佈陣費腦，有玩的樂趣
88,2018年6月28日,5,一開始是點廣告，結果上癮了❤️做得很認真的遊戲、讓人甘願課金
89,2018年7月17日,5,說說自己的心得和體會吧，作為一個策略類遊戲愛好者，十分看出之作團隊，給大家帶來了機制的體驗。遊戲英雄和組合很豐富，作為玩家 帶來的感義覺還是不錯的！
90,2018年6月28日,5,我本來不太喜歡這類型的遊戲 但是這個人物實在太吸引我了 玩一次就上癮 回不去了 哈哈
91,2018年6月29日,5,戲制作太精良了哈哈 玩起來特別上癮
92,2018年7月4日,1,狗咬狗的遊戲 玩後的心得 玩家對玩家 圖根本推不動 想要順利玩下去 就要猛雜NT
93,2018年7月17日,5,推薦新增個人黑名單系統，排除一些破壞遊戲體驗的人（掛機），如此一來穩定玩家肯定會更爆發性成長，畢竟有穩定客源才是遊戲的生存之道
94,2018年6月29日,5,這款遊戲無論是畫面還是玩法都是非常不錯的，畫面優質，技能酷炫非常緊張刺激，還有大量的金幣送出，喜歡的朋友趕緊下載吧！
95,2018年7月17日,5,"不花钱只能考时间慢慢磨,那些花钱的就使劲欺负我们 但是可以国家制 还可以跟外国人一起玩"
96,2018年7月5日,1,不適合上班族玩。每次休息時間打下十多個領地，上班就會收到訊息，你已被某某某消滅。時間多的可以玩。上班族請繞道
97,2018年7月17日,5,超好玩的遊戲一款真正意義的策略對戰手遊！這款遊戲玩起來非常順暢、這點太重要了！而且畫面看起來非常舒適。
98,2018年7月17日,5,"經典遊戲還是挺有意思的主要是玩法打磨碎片時間,看電影排隊的間隙也能玩一會哈哈,"
99,2018年7月17日,5,久玩不厌的游戏，不用占用太多时间，想起来了就打开玩玩。一直有新的挑战，平衡机制做的很好，没有BOSS级别的英雄，大家各有长短。策略比兵力更重要。
100,2018年7月17日,5,人物畫面是最吸引我百玩不膩的原因，玩了半年還是不想改玩其他的遊戲。很值得玩的一款遊戲⋯
101,2018年6月29日,5,在手機上也能如此痛快的玩遊戲而且壹點也不卡也不會閃退超級刺激好玩
102,2018年6月29日,5,畫面精美畫質流暢，人物造型設計風格很獨特，內容豐富，操作簡單，戰鬥體驗感十足，每天登陸領取大量福利，升級很快！
103,2018年8月15日,1,那暴雪的人物做ip 偷朕的江山玩法 說新遊戲 可不可以要點臉
104,2018年6月29日,5,"同類軟件裏這個是最好的,這個遊戲的畫面都做非常不錯，很美觀，很精致"
105,2018年7月17日,5,玩这个游戏就想起黑帆，有可玩性，排兵布阵方面能否做个保存曾经的布阵方案功能
106,2018年6月28日,5,老實說本來沒抱太大的期望，但玩過之後覺得還不錯，他的戰鬥系統我蠻喜歡的
107,2018年6月29日,5,"遊戲挺好的，繼續努力,朋友推薦的遊戲，平時不怎麽玩遊戲的我也淪陷啦。排兵佈陣費腦，有玩的樂趣"
108,2018年7月17日,5,"是個間單上手但是卻好玩的遊戲必須支持,希望能壹直更新下去"
109,2018年6月28日,5,非常不錯的手遊 技能酷炫 操作需要稍微理解一下
110,2018年6月28日,5,還是有可以優化的地方拉 但說真的已經很好
111,2018年7月17日,5,不玩妳就後悔了來了就不想換了感受到不壹樣但又豐富多彩的遊戲世界
112,2018年6月29日,5,感覺還不錯希望繼續保持
113,2018年7月17日,5,好好玩！没耐心的别玩！我不靠任何钱就上了十一阶。一步一步的走，不要着急。
114,2018年6月30日,1,這款遊戲不能只有我玩到，真的神作
115,2018年7月17日,5,傳統種地模式略無新意，應該大幅降低綠藍將升星消耗。
116,2018年7月17日,5,這款遊戲是一款好玩的經營類策略遊戲，裏面的人物很真實，設計也很合理，是一款值得推薦的遊戲
117,2018年7月17日,5,没有钱，这个游戏玩不了，好不容易辛辛苦苦养下10多万兵，一下被打的啥也没了。
118,2018年6月28日,5,耐玩的遊戲、養成花點時間但是很有成就感！英雄抽的機率也不會血尿難抽
119,2018年7月17日,5,我覺得這遊戲很好玩，但是如果有好友對戰的話，會讓這個遊戲更好玩
120,2018年2月2日,5,我觉得可以在拆城上加拆除时间。第一，游戏逻辑。建需要时间，拆也是要时间。二，游戏规划。更加谨慎游戏作战方式。
121,2018年6月28日,5,畫質很讚 也很耐玩，雖然還有其他需要改進 但我相信你們
122,2018年6月28日,5,被朋友抓來原本排斥，我現在玩的比他還瘋了 哈哈
123,2018年7月17日,5,遊戲的交易是以美元為單位嗎?喜歡的遊戲類型，不需耗太多時間，沒有繁複、雜亂的畫面，簡單易上手
124,2018年6月28日,5,目前跟著任務走就覺得很好玩了
125,2018年6月29日,5,首先壹點，是相當的給力！元寶各種送送送！而且遊戲比較公平，職業比較平衡，很耐玩！適合長期玩！
126,2018年7月17日,5,是壹款非常不錯的策略手遊，遊戲玩法耐玩，畫面清晰流暢，操作簡單，值得下載
127,2018年6月29日,5,喜歡這個遊戲，排兵佈陣費腦，有玩的樂趣，推薦大家壹起
128,2018年6月29日,5,不錯的手遊 畫質很好 玩法新穎 技能酷炫
129,2018年7月12日,1,雖然很爛 但是為了我的line point來留一星
130,2018年7月17日,5,這個遊戲值得玩 滿好玩的 希望兵可以訓練多一點
131,2018年6月29日,5,這個遊戲挺不錯 歡迎大家下載玩玩看
132,2018年7月18日,5,魔幻主题的，很喜欢，非常容易上手，和世界各国玩家同服游戏，还可以互相沟通交流！带劲！
133,2018年7月17日,5,值得细细品味，有些时候不一定是胜利才能让你开心，玩法新穎
134,2018年6月28日,5,遊戲好玩，不過討論度太低了，不能打個廣告吸引一些新玩家嗎？
135,2018年7月18日,5,創新的遊戲活動，多到可以玩一整天 真是太佛了
136,2018年7月5日,2,領地沒有規劃，太隨機，分到高等一些的旁邊直接被打爆不用發育
137,2018年7月17日,5,平民也可以打土豪，只要會玩，最讓我喜歡的遊戲，希望越來越好！
138,2018年6月29日,5,目前為止還滿意 因為不用儲也能一直玩
