,Date,Score,reviews
57,2017年6月22日,1,我講講這個遊戲心得，剛開始玩到現在，這遊戲腳色的升級速度很快，不用半個月就能超過60，玩法跟活動豐富，但是玩到後面60等開始金額消費會很驚人，不儲值很難在遊戲生存，可能要儲個幾千塊才夠用，甚至要玩的很專精勢必消費破萬，總而言之這個遊戲會用很多條件迫使你消費，拍賣場功能一定要儲值，不然不能買東西，賣東西還要手續費，賣出去也要手續費，最後玩家互動方面是競技，後起的新手未課金玩家，玩什麼競技就是輸，這還未必喔！你花的金額一定要高，不然是在這個遊戲還是只能躺而已，最後改版的結婚系統別想太多，時裝幾千塊臺幣我忘了，金幣你也要湊個上百萬，這個遊戲一天提供的金額一百萬都不到，所以越玩越辛苦，改版過後特別的一點是拍賣場你必須儲值才能購買商品。
58,2017年7月6日,1,拍賣 強化石 顯示一下吧
59,2017年7月15日,5,怎麼突然維修都沒告知
60,2017年7月4日,5,請問最多女生在哪個伺服器
61,2017年7月1日,5,喜歡可是閃退滿嚴重的
62,2017年6月28日,1,糞game 別出來禍害眾生
63,2017年8月24日,4,希望可以有家族共用倉庫
64,2017年7月2日,1,只會賺錢，不顧品質，遊戲狂閃退，人都流失。。私服器狂開新的，有意義嘛？
65,2017年6月24日,3,能不能不要儲值
66,2017年6月25日,5,我為何手機說惡意程式啊…
67,2017年6月24日,5,要幾級才能結婚
68,2017年7月3日,2,在選角色一直跳出是怎樣。。。可不可以不要一直跳出？這樣我是要怎麼玩？
69,2017年7月5日,3,可是用電量真的很兇
70,2017年6月23日,1,上傳照片的問題還是一樣不改善。
71,2017年6月30日,3,為何過主線任務，有跳獲得經驗值，但，底下經驗值沒增加！？
72,2017年6月28日,1,是怎樣，照片不能傳，超爛，傳照片一直閃退怎麼玩
73,2017年7月18日,1,會卡卡的，非常的頓，也不法順暢的玩。沒有自動打怪的功能。
74,2017年7月14日,5,可以快點改善裝備憑空消失的問題?
75,2017年7月7日,3,手機變很燙
76,2017年7月5日,1,怎麼登不上去
77,2017年7月5日,1,一直閃退煩
78,2017年11月4日,1,超級失望 爛透了
79,2017年6月24日,1,為什麼APK 不能下載使用
80,2017年6月26日,3,遊戲無法登入*請盡速修復
81,2017年7月5日,3,請問這遊戲怎麼和倩女幽魂這麼像? 仿的嗎？
82,2018年1月9日,4,好玩 但為什麼照片一直審核不過...
83,2017年7月2日,1,爛，刪遊戲吧，光閃退就飽了
84,2017年6月28日,3,能教我換換頭像嗎？
85,2017年6月22日,1,一直卡在勇氣試煉不會動…………= =
86,2017年7月27日,2,為何不能把多辦的刪掉？
87,2017年6月30日,4,請問可以點卡儲值嗎？
88,2017年6月28日,5,我的手機偵測到這是惡意的軟體。。。。
89,2017年6月24日,1,一直閃退。
90,2017年6月26日,1,爛遊戲
91,2017年7月10日,5,超級好玩
92,2017年7月2日,5,可結婚
93,2017年6月24日,1,閃退還給不給玩@@
94,2017年7月8日,5,名片怎麼用😕？
95,2017年6月30日,5,好玩
96,2017年6月28日,1,為啥燈不進去？？？
97,2017年6月8日,1,請問你們公司每次都用禮券補償，最扯的是用禮券買商城物品還限制數量(改名卡)，那我要禮券做什麼，莫名其妙，你們是無腦嗎？樓下的大大在反應伺服器亂合併問題，你們在回網路問題，真是答非所問，你們就等著玩家流失吧！
98,2017年5月28日,1,別再浪費錢儲值了，伺服器亂併 強服跟新服併  遊戲工程無腦 想錢想瘋啦  新開的伺服跟強的併 出完儲值活動就開始維修併服 雙子伺服的人跑光咯~
99,2017年5月26日,1,更新後Google帳號完全登入不了，私訊FB小編，也提供了我的資料，卻再也沒下文，請問是不想處理嘛？如果是，麻煩退錢！若不是評論一定要給星，我連一顆都不願意給！
100,2017年6月6日,1,我是用Google登的~但他都跑好久~登入時他又說以過連線時間以逾時=_=完全進不去~
101,2017年5月25日,1,說要更新４１８m結果完成沒在動網路還滿格請立即排除
102,2017年5月25日,2,另一個問題……說維護到六點我七點再打開時還說在維護，請問是我的設備有問題嗎？
103,2017年6月19日,1,閃退太嚴重了別的遊戲都不太會。尤其是平板可以改進一下嗎
104,2017年5月25日,1,是能不能玩了啦…更新都不會跑啊 在不處理要移除遊戲……佔容量
105,2017年6月9日,3,這遊戲的設計根本是給有錢人玩的 光角鬥場  連匹8場戰力高10w的   讓我有點錯噩  都快玩不下去了
106,2017年5月28日,4,好玩～！ 可是希望可以不要有自動尋路的功能 可以用箭頭指目的地，然後讓玩家自己去尋找之類的。 而且有點太耗電了
107,2017年5月25日,1,爛遊戲天堂2出來你們必倒，傻瓜才會繼續儲值
108,2017年5月25日,1,下載完 說要更新418m 結果都不動
109,2017年6月3日,5,覺得不錯玩 但一直閃退，可以改進嗎
110,2017年5月25日,1,更新下載緩慢一個小時才下載10%
111,2017年5月25日,5,可以進遊戲了 可是為啥更新完 還顯示在維修中
112,2017年6月6日,1,申請退費時間久，也不回應，服務速度效率差
113,2017年6月6日,1,最近伺服器一直斷線是要怎麼玩？
114,2017年5月27日,1,改版之後 常常當掉 很卡。 可以趕快改善嗎？ 😡
115,2017年6月14日,1,一直閃退無法好好玩
116,2017年6月17日,2,不給更新 進不去
117,2017年6月4日,5,登不了== 大概7:29 狂閃退
118,2017年5月25日,2,更新完全不動啊
119,2017年5月28日,1,不能玩 別下載
120,2017年6月6日,1,剛下載時速度還好好的很正常但是一但玩久了，遊戲就越來越當，誇張到每次打副本 任務時，進入副本任務時，我明明才剛跑完而已，結果畫面一出來我卻看到我的角色已經死了。還有每一次手機網路訊號明明就4G滿格，然後遊戲左下角卻只有2G??!!  還有大家反應說這遊戲有毒，我覺得似乎是真的，至從下載這個遊戲之後，不只遊戲本身很擋很累個，連手機本身也都開始變得很頓跑不太動。我
121,2017年6月20日,1,安裝後顯示有毒，小心。
122,2017年5月28日,3,幹一直跳
123,2017年6月21日,1,更新很慢
124,2017年5月30日,3,常閃退
125,2017年6月21日,5,不錯好玩喜歡
126,2017年5月25日,1,為何我更新不了資料?? 我玩了那麼久ㄟ😠😠😠😠😠
127,2017年5月30日,4,可以交往結婚嗎？
128,2017年5月25日,3,無法更新
129,2017年5月25日,1,更新不到
130,2017年5月25日,2,可以玩了嗎？
131,2017年6月21日,5,好玩
132,2017年5月20日,3,我還沒下載時，已經有人說有毒。我怕會不會因為中毒而手機沒了，能告訴我大概甚麼時候才能玩
133,2017年5月25日,1,原本我都覺得這遊戲非常好 直到今天 一直說什麼遊戲舊版 我也更新了，也去官網下載過了 通通不能玩 5/25這次的更新是不是太誇張了 如果改善，我會把評價往上提 但是目前只給一顆星 因為太誇張了 我是還沒遇過任何一個遊戲更新下載重裝都無法使用的
134,2017年5月21日,2,好不容易下載完也更新完 登入一直程式停止運作不能玩？之前都好好的
135,2017年5月25日,1,進入遊戲前，說我版本過舊，要我更新下載，下載完不能開，被手機擋下來。請問，更新為何不放在這更新?遊戲畫風都很棒，可惜了
136,2017年6月5日,1,更新顯示這程式可能會損害你的手機   這樣誰敢下載啊
137,2017年6月2日,3,一直跳出新的更新但下載完還是無法進入遊戲
138,2017年5月25日,1,因有時維修不只時間又要下載一些有的沒的
139,2017年5月22日,3,只有補師可以補血嗎？如果可以用藥水之類的補血 那我給五星。
140,2017年5月23日,1,每天花20萬買1百支的捕獸夾抓惡魔魂魄一隻好的寵物也沒有，花的真不值得...... 天天都在釣魚跟挖礦都挖不到好的東西...... 建議小編可以不用花錢買鑽解任務或其他方式就可以賺取鑽石到這樣子玩家應該會更多
141,2017年5月24日,4,希望能多點儲值管道
142,2017年5月26日,3,可否不要閃退 改進後五星
143,2017年5月28日,1,什麽時候倒閉？幾天都沒法登入。騙了錢途跑了嗎
144,2017年5月20日,5,多元內容不錯玩
145,2017年5月20日,1,為什麼每次登入都要在更新。之前玩都沒問題。
146,2017年5月31日,5,處理問題的速度很快，又有動力繼續玩了
147,2017年5月21日,1,根本不能玩  登入遊戲都不能
148,2017年5月25日,1,不能更新，下載檔案顯示有惡意程式，會危害手機軟體.....請盡快處理。
149,2017年5月19日,2,一直閃退
150,2017年5月19日,2,嚴重散退
151,2017年5月25日,5,為什麼新版不能更新
152,2017年5月21日,1,超級閃退的啦，不想玩了，麻煩退錢
153,2017年5月25日,4,已解決了
154,2017年5月21日,1,竟然測到有病毒 傻的嗎？
155,2017年5月19日,1,怎麼會有惡意程式？？你們用了什麼到遊戲裡面？？
156,2017年5月25日,2,開不了.又更新不了...
157,2017年5月21日,1,有毒，，，重安裝也是這樣，，
158,2017年5月24日,5,加油
159,2017年5月3日,2,毛一堆  剛按遊戲就取得網路超時  好不容易可到登入帳號了   又給我連接超時   好不容易可進入玩了一下   靠  閃退   又開始毛一堆了   這是要怎麼玩
160,2017年5月3日,1,呵呵，維護一整天，進去選伺服繼續維護，需要改名叫維護獵手嗎？ 已砍不用謝
161,2017年5月3日,2,儲值不給錢是哪招過哪麼多天還不處理加了密了也不理我處理效率很差欸
162,2017年5月9日,1,痴Q線，登極都唔入，登到角色又角色數已滿，嘜9名都話唔得....... 重新選server又唔work!!!  真係極品!!
163,2017年5月4日,1,畫面很流暢，角色技能也很華麗，遊戲中互動活動多，不用擔心像在玩單機
164,2017年5月3日,2,為何這是個惡意程式 是要駭客我們嗎 遊戲做好 再上架吧
165,2017年5月3日,2,公告說5月3號維修到19:00為什麼現在又在維修欺騙大家..妳們都是這樣處理的嗎?
166,2017年4月30日,4,這看起來是個好遊戲 可惜我對白貓類的動作遊戲沒有愛... 手機太小不適合滑來滑去
